"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","id","is_quote_tweet","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","quoted_tweet/#sort_index","quoted_tweet/conversation_id","quoted_tweet/created_at","quoted_tweet/favorite_count","quoted_tweet/full_text","quoted_tweet/hashtags/0","quoted_tweet/hashtags/1","quoted_tweet/id","quoted_tweet/is_quote_tweet","quoted_tweet/media/0/media_url","quoted_tweet/media/0/type","quoted_tweet/media/1/media_url","quoted_tweet/media/1/type","quoted_tweet/media/2/media_url","quoted_tweet/media/2/type","quoted_tweet/media/3/media_url","quoted_tweet/media/3/type","quoted_tweet/reply_count","quoted_tweet/replying_to_tweet","quoted_tweet/retweet_count","quoted_tweet/url","quoted_tweet/urls/0/display_url","quoted_tweet/urls/0/expanded_url","quoted_tweet/urls/0/url","quoted_tweet/user_mentions/0/id_str","quoted_tweet/user_mentions/0/name","quoted_tweet/user_mentions/0/screen_name","quoted_tweet/user_mentions/1/id_str","quoted_tweet/user_mentions/1/name","quoted_tweet/user_mentions/1/screen_name","quoted_tweet/user_mentions/2/id_str","quoted_tweet/user_mentions/2/name","quoted_tweet/user_mentions/2/screen_name","quoted_tweet/view_count","reply_count","replying_to_tweet","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","view_count"
"1635170413063065600","2023-03-14T07:41:18.000Z","0","@lukesanchez99 @FilmUpdates Girl she literally works the majority of the movie wtf are you on about. The entire movie was abt capitalism and found family and shit",,,,,,,,"1635546632048590848","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/lukesanchez99/status/1635540765731590144","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/GN4EVA/status/1635546632048590848",,,,"740360643581075457","Luke","lukesanchez99","1339619325578240000","Film Updates","FilmUpdates",,,,,,,,,,,,,,,,"1"
"1635546599496597504","2023-03-14T07:41:10.000Z","0","Is It Time To End Capitalism? https://t.co/W22XcdzHeS #renewableeconomics #democracy #evolution #capitalism #wealth #socialism #freedom","renewableeconomics","democracy","evolution","capitalism","wealth","socialism","freedom","1635546599496597504","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/methodeva/status/1635546599496597504","methodeva.com/blog/2017/01/i…","https://www.methodeva.com/blog/2017/01/is-it-time-to-end-capitalism/?utm_source=twitter&utm_medium=Twitter&utm_campaign=Renew","https://t.co/W22XcdzHeS",,,,,,,,,,,,,,,,,,,,,,
"1635513751976943616","2023-03-14T07:40:59.000Z","0","@AlanKohler The joys of capitalism  #MoneyGoRound","MoneyGoRound",,,,,,,"1635546549500641281","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/AlanKohler/status/1635513751976943616","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/RRorter/status/1635546549500641281",,,,"23666107","Alan Kohler","AlanKohler",,,,,,,,,,,,,,,,,,,"1"
"1635419065564168192","2023-03-14T07:40:50.000Z","1","@dabravanel There’s also just zero focus on “what is the problem we are trying to solve?” It’s like people are willfully trying to devalue human input. Signs you’re all the way into late stage capitalism.",,,,,,,,"1635546511927902208","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/dabravanel/status/1635514016448512002","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/peterkirn/status/1635546511927902208",,,,"49267635","@dhla@hachyderm.io","dabravanel",,,,,,,,,,,,,,,,,,,"4"
"1635316645139972096","2023-03-14T07:40:23.000Z","1","@mrscorer @BreezerGalway Wait until he has the smarts to realise some of the voices behind GBD wanted previously to flatten the ageing population curve, use progressive eugenics &amp; banish elected govt to return to a feudal Anarcho-capitalism. The very things notso smarts thought they were standing against",,,,,,,,"1635546400116072449","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/mrscorer/status/1635544040342016002","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/MyNwo/status/1635546400116072449",,,,"20202374","Chris Mountain","mrscorer","1228240920027508736","🗿七七 Mr #WobblyHead #COYS AZ/Nvax/Pfizer sick.","BreezerGalway",,,,,,,,,,,,,,,,"3"
"1635546299788574720","2023-03-14T07:39:59.000Z","0","Capitalism is so great that every decade or so the banks have to be bailed out with billions and billions of dollars in order to keep capitalism alive.",,,,,,,,"1635546299788574720","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/Oma_Opa_Love_U/status/1635546299788574720",,,,,,,,,,,,,,,,,,,,,,,,,"3"
"1635546284655521793","2023-03-14T07:39:55.000Z","0","Drollinger: Capitalism vs. Communism - Only One Is Based on Scriptural Truth https://t.co/6PWXgSwZlX",,,,,,,,"1635546284655521793","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/padre20131/status/1635546284655521793","flagandcross.com/drollinger-cap…","https://flagandcross.com/drollinger-capitalism-vs-communism-one-based-scriptural-truth/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons","https://t.co/6PWXgSwZlX",,,,,,,,,,,,,,,,,,,,,,"1"
"1635313519989252098","2023-03-14T07:39:47.000Z","0","@POTUS BAILOUTS don't lie it's taxpayers in the form of bank customers paying for it. Just let capitalism work as intended and you will always have a more resilient economy. Bandaging every crisis is spreading contagion all over the place. Now the assumption is 100% depositor insurance https://t.co/xrmgpwsU3T",,,,,,,,"1635546248391589889","false","https://pbs.twimg.com/tweet_video_thumb/FrKgoRXagAMCma5.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/POTUS/status/1635313519989252098","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/orchid0611/status/1635546248391589889",,,,"1349149096909668363","President Biden","POTUS",,,,,,,,,,,,,,,,,,,"1"
"1634255131154718741","2023-03-14T07:39:33.000Z","0","@jasondweinman @RishiJoeSanu @creation247 Also gdp means nothing, the gdp in most countries gets hoarded by the capitalist and ruling classes. No one benefits from capitalism where worldwide the figures look like this https://t.co/RsiLhGrkZI",,,,,,,,"1635546190094688259","false","https://pbs.twimg.com/media/FrKgltoXwAAxKZ2.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/sosagamboa/status/1635543454552825856","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/sosagamboa/status/1635546190094688259",,,,"979834520173084672","Jason Weinman","jasondweinman","345469273","Rishi Joe Sanu 🗽🌐🔰🏙🥥","RishiJoeSanu","1258149995645210629","𝐓𝐡𝐞 𝐀𝐫𝐭 𝐨𝐟 𝐏𝐮𝐫𝐩𝐨𝐬𝐞 🇺🇸","creation247",,,,,,,,,,,,,"2"
"1635546135619342337","2023-03-14T07:39:20.000Z","0","I am capitalism and the Arab Revolutions are dangerous because they disrupt the cultural flow of Hollywood-world.",,,,,,,,"1635546135619342337","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/TrollMoney/status/1635546135619342337",,,,,,,,,,,,,,,,,,,,,,,,,"1"
"1635454785699872768","2023-03-14T01:36:20.000Z","8993","BREAKING: Ken Griffin of Citadel has said because the Federal Reserve intervened in Silicon Valley Bank, ""US capitalism is ‘breaking down before our eyes,"" per FT.",,,,,,,,"1635454785699872768","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730",,"1419","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/unusual_whales/status/1635454785699872768",,,,,,,,,,,,,,,,,,,,,,,,,"1324347"
"1635378198371524611","2023-03-13T20:32:01.000Z","23","The number of words in news stories and official accounts can reflect the writers’ stereotypes and biases, according to research.",,,,,,,,"1635378198371524611","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"1","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/chicagoboothrev/status/1635378198371524611",,,,,,,,,,,,,,,,,,,,,,,,,"19963"
"1635370705545207810","2023-03-13T20:02:14.000Z","1820","#BREAKING: Senator Mark Kelly asked for CENSORSHIP of Social Media to prevent bank runs

Is this stopping free speech or is it necessary to save the market?","BREAKING",,,,,,,"1635370705545207810","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"617",,"456","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/MarioNawfal/status/1635370705545207810",,,,,,,,,,,,,,,,,,,,,,,,,"189112"
"1632831704741171201","2023-03-06T19:53:09.000Z","240","The coolest items in the House Of Goodness @SXSW could become yours! Check below and RT your faves for a chance to take the goodness home with Avocados From Mexico. #SparkTheGood #SXSW #Sweepstakes","SparkTheGood","SXSW","Sweepstakes",,,,,"1632831704741171201","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23",,"181","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/AvosFromMexico/status/1632831704741171201",,,,"784304","SXSW","sxsw",,,,,,,,,,,,,,,,,,,"890099"
"1635494019353530369","2023-03-14T07:39:19.000Z","0","@CdnComrade To be fair, now that I see the sample size, QC may not be as much of an outlier. Those aren't adequate sample sizes for the other provinces. (They'd still likely be better, but not by such wide margins)",,,,,,,,"1635546130309169153","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/CdnComrade/status/1635494019353530369","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/emmanuelmousse1/status/1635546130309169153",,,,"1091920008039591936","(Censored Mastodon Link)🍉🌈","CdnComrade",,,,,,,,,,,,,,,,,,,
"1635542814854356993","2023-03-14T07:39:15.000Z","1","@55alidd Wack",,,,,,,,"1635546115729653760","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/55alidd/status/1635545271735054338","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/OttyLhottie/status/1635546115729653760",,,,"1621881155103428608","خالد ☆ ⵅⴰⵍⵉⴷ","55alidd",,,,,,,,,,,,,,,,,,,"3"
"1635435896383102981","2023-03-14T07:39:07.000Z","0","@Sargon_of_Akkad Where the fuck do you think the term ""laissez-faire"" comes from? Capitalism can be regulated pretty fucking hard by the state and still be capitalism. As long as capital owns the means of production....",,,,,,,,"1635546082435366912","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/Sargon_of_Akkad/status/1635435896383102981","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/PaladinLost2/status/1635546082435366912",,,,"2472399354","Carl Benjamin","Sargon_of_Akkad",,,,,,,,,,,,,,,,,,,"3"
"1635377774952161281","2023-03-14T07:39:07.000Z","0","@KnowlandKnows It is as socialists we oppose the Jews because we see in them the incarnation of capitalism

– Joseph Goebbels",,,,,,,,"1635546080766033921","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/KnowlandKnows/status/1635377774952161281","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/college_kumaran/status/1635546080766033921",,,,"1442823015847317504","Knowland Knows","KnowlandKnows",,,,,,,,,,,,,,,,,,,"2"
"1635420165478453249","2023-03-14T07:39:04.000Z","0","@SereneNecrosis So you're arguing that material conditions sprout from idealistic worldviews and not from observing material conditions and applying them to our ideals?

We must look at material conditions first. No, we don't have those rights under capitalism. We SHOULD have those rights.",,,,,,,,"1635546068179124227","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/SereneNecrosis/status/1635544887482544130","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/GreyHatter1/status/1635546068179124227",,,,"1510306472147578882","⛤CPUSA {🔮⚗🧪} Maiden⛤ {Ace}🚩🥔","SereneNecrosis",,,,,,,,,,,,,,,,,,,"1"
"1635517466964279297","2023-03-14T07:38:58.000Z","1","@Unmagical_Girl @JortsTheCat Capitalism works by compensating workers as little as possible and as it continues it refines that process to give them less.  But that eventually starts depleting the supply of workers faster than they can be replaced.",,,,,,,,"1635546042447065088","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/Unmagical_Girl/status/1635537698642599936","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/mixmaxthoco/status/1635546042447065088",,,,"2544316261","Emily","Unmagical_Girl","1470944601309528072","Jorts (and Jean)","JortsTheCat",,,,,,,,,,,,,,,,"4"
"1635546011597787139","2023-03-14T07:38:50.000Z","6","Il comunismo 3.0 è ""capitalismo"" di stato, o stakeholder capitalism come piace dire a Schwab. 

Un sistema economico e sociale in cui il cittadino è dipendente dello stato sia dal punto di vista economico (è un fattore di produzione) che dal punto di vista sociale (è il…",,,,,,,,"1635546011597787139","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"3","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/mrk4m1/status/1635546011597787139",,,,,,,,,,,,,,,,,,,,,,,,,"112"
"1634930580621266944","2023-03-14T07:38:11.000Z","0","@thatdayin1992 In the Chinese mind in mainland China, all American are evil and capitalism is not good. Us will self destroy just like how the SVB bank failed. American should stop giving hope that China will be a friend of us",,,,,,,,"1635545848586162176","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/thatdayin1992/status/1634930580621266944","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/bayview_wok/status/1635545848586162176",,,,"2158616996","Hassan Mafi ‏","thatdayin1992",,,,,,,,,,,,,,,,,,,"5"
"1635302872291381248","2023-03-14T07:38:04.000Z","0","@whydoilikethis I don’t have to meet that standard any more than you have to explain how capitalism is going to just magically disappear even though Marxist theory hasn’t panned out in any of the countries that adopted it so far.

Can we agree we want a world with more wealth and less labor?",,,,,,,,"1635545816466173953","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/whydoilikethis/status/1635545314114297863","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/JoshuaM00183510/status/1635545816466173953",,,,"3104942246","Us3r","whydoilikethis",,,,,,,,,,,,,,,,,,,"3"
"1635402691752124416","2023-03-14T07:37:41.000Z","0","@Daniel_Falalala @NotABigJerk I believe POS dealers like Square have it on by default for their systems, mainly because more money going through them means more money they take a cut of. Unsurprisingly the ""wokism"" problem boiled down to capitalism all along",,,,,,,,"1635545720445976578","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/Daniel_Falalala/status/1635444960764870658","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/dan_gaffa/status/1635545720445976578",,,,"888610626267889664","Dani Falalalala","Daniel_Falalala","95464071","lauren","NotABigJerk",,,,,,,,,,,,,,,,"3"
"1635420165478453249","2023-03-14T07:37:35.000Z","0","@GreyHatter1 The intrinsic Right of Worker Control and Ownership over the Means Of Production is being ACTIVELY SUPPRESSED from its natural development by CAPITALISM which we must DEFEAT in order for the NATURAL LAWS OF COMMUNISM TO SUPERCEDE THE FALSE CAPITALIST STRUCTURE",,,,,,,,"1635545695209021440","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/SereneNecrosis/status/1635544887482544130","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/SereneNecrosis/status/1635545695209021440",,,,"1546583091283562496","Grey Hatter","GreyHatter1",,,,,,,,,,,,,,,,,,,"1"
"1635545640452378624","2023-03-14T07:37:22.000Z","0","They wanted capitalism to give price signals for negative externalities the way their woke brain sees the world. They created ESG and forced it on EVERYONE all over the world. This was only a few years ago and it's already destroying the system in real-time.",,,,,,,,"1635545640452378624","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/StrayanDrongo/status/1635545640452378624",,,,,,,,,,,,,,,,,,,,,,,,,"13"
"1635529905860677632","2023-03-14T07:37:21.000Z","0","@chullie_hee Heechul oppa says no to capitalism. He uploaded his pictures that are used for his photocards 🤣",,,,,,,,"1635545637575086083","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/chullie_hee/status/1635529905860677632","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/cherryblue1407/status/1635545637575086083",,,,"1371128463390691328","HEE; cherry up // 🍒🌸","chullie_hee",,,,,,,,,,,,,,,,,,,"3"
"1635511417154465792","2023-03-14T07:37:15.000Z","0","@Ianbins Yep, on purpose. Gov't and the Fed cause the problem, it fails, they blame capitalism, and the very people that caused the problem offer the solution. #corruptionfeedbackloop","corruptionfeedbackloop",,,,,,,"1635545611440373761","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/Ianbins/status/1635511417154465792","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/XRP_Carnivore/status/1635545611440373761",,,,"52423849","IN","Ianbins",,,,,,,,,,,,,,,,,,,"4"
"1635267196527181824","2023-03-14T07:36:49.000Z","0","@CollinRugg Capitalists when capitalism happens: 😱😱😱😱😱",,,,,,,,"1635545504384778240","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/CollinRugg/status/1635267196527181824","0","https://twitter.com/search?q=Capitalism%20&src=typed_query&f=live","https://twitter.com/droopyhangers/status/1635545504384778240",,,,"890061634181373952","Collin Rugg","CollinRugg",,,,,,,,,,,,,,,,,,,"1"
